ID,Review_Title,Review,Rating
39768,Nice product,overall Good,1
39769,Delightful,Good,1
39770,Mind-blowing purchase,Gud product. Go for it,1
39771,"Worked great for 10 days. Then totally DIED.
","For a product thats made for mobility, this pair of earphones just is absolutely NOT made for the gym. The built quality is tacky, plasticky. Earphones are large and not in-ear so they slip out often. There's no clip or fastening mechanism to keep them attached or in-ear. Worst of all, 10 days of use in profuse sweat and moisture has killed them. The bluetooth connectivity comes on and off whenever it pleases, rendering them totally useless. Not at all worth the price.
",0
39772,Must buy!,Nice product,1
39773,Worth every penny,I love it,1
39775,Super!,Its too good,1
39776,Super!,Nice,1
39778,Simply awesome,Good product,1
39779,Awesome,Nice,1
39780,Very Good,Nice products,1
39781,Great product,Nice product,1
39782,"Execellent sound quality
","So far so good , execellent sound quality. 😀😀
",1
39784,Awesome,Good,1
39785,Excellent,Value for money product,1
39786,Brilliant,Excellent,1
39787,Worthless,"The chimney was good but the installation guy was pathetic i had to manually install the pipeP.s i got cheated as the installation guy overcharged me, please be careful while installing it.",0
39788,Really Nice,Very good quality,1
39789,"NOT TO BUY
","Worst product
",0
39790,"Nice quality
","Good
",1
39791,Classy product,Good,1
39792,Super!,Nice,1
39793,Very Good,Good,1
39795,Nice product,Good,1
39796,Great product,Very good products,1
39798,Just wow!,Nice cooler,1
39799,"Need warrenty claim ,very bad quality
","I ordered boat rockerz 255 two and half month ago,the right ear bud stopped working,now i dont know where to claim the warranty becuase in pune there is no service center.
",0
39800,"Perfect
","Everything mentioned in the product description is perfectly true -- what do you want more? One thing I should mention is wire is thin with a Capital T, but it has two year of warranty so you don't need to worry thinking that ""I might break the wire"" and something like that.....
",1
39801,Must buy!,Good quality product with fair price.. Thank u flipkart,1
39802,Nice product,Good product,1
39804,Worth every penny,Very good product,1
39805,Really Nice,Product is good,1
39806,Mind-blowing purchase,"Good product,",1
39807,Worth every penny,Awesome,1
39808,Good choice,Good product,1
39809,Classy product,awsome product,1
39810,Wonderful,Plastic used is very light for wind direction but fan speed and cooling is good,1
39811,Good choice,Good,1
39812,Very Good,Best,1
39813,Mind-blowing purchase,Must buy2,1
39814,Worth every penny,The product was as expected.. value for money,1
39815,Simply awesome,Very good product,1
39816,Terrific purchase,Good product,1
39818,Worth the money,Very good cooling,1
39819,"Five Stars
","Good
",1
39820,Wonderful,Amazing 😍,1
39822,Great product,Product is very good,1
39823,Fabulous!,Good,1
39824,Unsatisfactory,Poor quality,0
39825,Horrible,Worst product among all my purchases 😠 never thought it will be discolour in first wash!,0
39826,Perfect product!,Very good product,1
39827,Perfect product!,best product,1
39829,Pretty good,Good,1
39830,Perfect product!,very good,1
39831,Simply awesome,Good 👍,1
39832,Simply awesome,Very nice,1
39833,Terrific,Good product,1
39834,Wonderful,Nice,1
39835,Excellent,Good,1
39836,Could be way better,Not good,0
39837,Highly recommended,Good product,1
39838,Wonderful,Nice,1
39839,Just wow!,Good,1
39841,Great product,Nice,1
39842,Great product,nice camera,1
39843,Highly recommended,Best,1
39844,Terrific,Good quality product...storage is quite less ..Width is quite small ....,1
39845,"Quality sound
","Awesome product,go for it
",1
39846,"Highly Recommended
","This is the 4th product of boat I have bought and this is as good as the previously bought headphones.In this price range these are far better than any other brand.Pros.Battery backup is very good.Bass is excellent.Sweat proof.Very good build quality.Cons.Packaging can be more better.
",1
39847,Perfect product!,Ty,1
39848,Great product,Nice,1
39849,Not good,I recommended you to go with 1500d or others else,0
39850,Awesome,"A must buy product! When compared to round mop, this is excellent and makes the job easy. The idea is brilliant and microfiber pads are very easy to clean and dries faster. One of the best choice to go for flat mop. Easily fits under fridge, sofa, computer table and cleans the floor absolutely neatly. Thank you UPC and Flipkart for bringing us this product!",1
39851,Good quality product,Amazing product,1
39852,"Good one
","I got it on price of 1100 it's worthful for money
",1
39853,Terrific,Very good product,1
39854,Nan,Nice,1
39855,Horrible,Bad quality,0
39857,"Excellent
","Excellent product
",1
39858,Super!,Superb  and  very useful... Especially to clean gas tops,1
39859,Pretty good,Nice,1
39860,Worth every penny,Nice,1
39861,Did not meet expectations,Don't buy,0
39862,"Good product
","Great👍
",1
39863,Wonderful,Very nice,1
39864,Excellent,Ok,1
39865,Simply awesome,Very good product.,1
39867,Brilliant,Nice one,1
39868,Great product,Very good product,1
39869,Good quality product,Good,1
39870,Pretty good,Good,1
39872,Worth every penny,Ok good,1
39873,Did not meet expectations,Third class product,0
39874,"Product review
","I bought this product three months ago, and until now I'm satisfied with the performance. It's battery life is amazing, one single full charge can last upto days if your use is average hours per day.Sound quality is good bass is little on the low side. It has water and sweat resistance, makes it very easy for me during exercise, without the fear of damage to my product.It comes at an optimal range, buying it is win-win.
",1
39875,Hated it!,Small in size,0
39876,Great product,Gud,1
39877,Not good,Low quality,0
39878,"Good
","Awesome product
",1
39879,Terrific,Very good product... If you have a cross ventilation in your room so this product is so nice for you... Very less noise and give a instant cool air... A little humidity.. Fan speed is very good... Appropriate value for money...,1
39880,Simply awesome,Good quality.,1
39881,Mind-blowing purchase,It's good product,1
39882,Fabulous!,Nice product,1
39883,Simply awesome,nyc,1
39884,"Product warrenty minimum 6 month and above hona jaruri hai
","Only for two month this product properly start onsid mic problem created.  Right side mic problem hu wa hai is product ki warrenty kamse kam 6 mahine ho na jaruri hai 2 mahineme iseme problem hu wa hai
",0
39885,"One side headphones not working
","After 6 month use one side of headset Stop working.. can I get replacement for this coz it comes under warranty period.
",0
39886,Worth every penny,Very nice 👌 👍,1
39887,Awesome,working is good,1
39888,Worth every penny,Very nice product. Price is also reasonable.,1
39889,Could be way better,Not upto the mark.,0
39890,"Too good ...Price worthy
","Beautiful product which fulfills your soul and body with music, detaching you completely from any damn distraction and disturbances, either in train, in railway station, anywhere.
",1
39891,"not producing high quality soothing sound when plugged in to Lenovo Vibe P1
","It is not producing high quality soothing sound when plugged in to Lenovo Vibe P1. May be it is made for some special mobile phones only.I returned it...thanks to Amazon speedy service and return policy...Appreciate it....
",0
39892,Just wow!,Very nice,1
39893,Must buy!,best product,1
39894,Brilliant,GOOD,1
39896,"Paisa wasool product
","Quality of product is very good and sound was amazing and noise cancellation.. Bluetooth connectivity is good
",1
39897,Wonderful,"Good air throw, smooth wheels",1
39898,Terrific,good,1
39899,Good choice,Useful,1
39900,Good choice,Best product,1
39901,Worth the money,Good product,1
39902,Nan,Super,1
39903,Super!,Love this product,1
39904,Terrific,Good,1
39905,Terrific purchase,Good product,1
39906,Moderate,Useless product,0
39907,"Sounds good but ZERO noise cancellation..
","Earphones have dynamic sound with great bass. Truly value for money. Fits great in ears, Doesn't loosen up while working out but do not keep so much expectations for noise cancellation.
",1
39908,"Poor  performance
","This product's battery 🔋 is very poor. On screen battery life showing half 🌗 suddenly it is empty. And always have problem in  connect with some video call like in Facebook and what'sup. I already replace my order with same product but new product is same.. And its not refund service available in this product.
",0
39909,"Very bad item this product
","Very bad boat Bluetooth speaker quality is poor and dall
",0
39910,Terrific,Nice,1
39911,Good choice,Nice product,1
39912,"Best Earphone..
","It has been two years using this Earphone.Everything is good.
",1
39913,Horrible,Quality is not good. Tatal Waste of money.,0
39914,Awesome,Nice product,1
39915,Terrific,Good,1
39916,Terrific purchase,Very good,1
39917,Excellent,Beautiful,1
39918,Classy product,Nice,1
39919,Terrific,Very good product,1
39920,Highly recommended,Veri nice,1
39921,Best in the market!,Nice,1
39922,Expected a better product,Not good quality,0
39923,Worth every penny,Good,1
39924,Good choice,Amazing,1
39925,Just wow!,Value for money,1
39926,"Choose it
","Nice product. Soudn quality good. Worth to cost
",1
39927,Terrific,Nice product with super cooling!!,1
39928,Terrific purchase,Good,1
39929,Unsatisfactory,Quality is poor and very small size arrived,0
39930,Brilliant,Excellent,1
39931,Hated it!,Very bed,0
39932,Just wow!,Nice,1
39933,Good choice,super,1
39934,"Value for money
","Aswome bass  and sound quality is fabelous, mirch phone also working as expected.batteery life also good
",1
39935,Worthless,"Pathetic product,",0
39936,Terrific purchase,Super,1
39937,Classy product,Very good pure cotton bedspread!loved the colour very much.Had good sleep !Felt rejuvenated!bright yellow hue and the soft fabric did the magic!go for it!,1
39941,Very poor,very bad,0
39942,"Best sound ever.
","One of the best Bluetooth headphones as per sound quality.
",1
39943,Excellent,Good,1
39944,Really Nice,Nice products,1
39945,Must buy!,Good material go for it,1
39946,Must buy!,Osm product,1
39947,Very Good,Good product,1
39948,"Nice product in 1000₹ (grabbed kn offer)
","Everything is really good at such price range Cons:1. Battery indication is not perfect. Its shows level of 100,80,60,20. So before you know, you might run out of battery.2. Sound reception of mouth piece is not perfect. Surrounding noise is heard more prominantly at far end rather than speaker's voice
",1
39949,Hated it!,Bad quality,0
39951,Best in the market!,Good quality,1
39952,Brilliant,Nice product,1
39953,Mind-blowing purchase,Good products,1
39954,Super!,Nice,1
39955,Super!,Good,1
39956,Worth every penny,Nice product,1
39957,"Good, but expensive
","They are good quality ear phones if you get them at discount. But not worth the actual cost. I got Sony earphones at same cost, and they have better bass sound.
",1
39958,Perfect product!,Best product,1
39959,Terrific purchase,Super,1
39960,Good choice,Very nice,1
39961,Simply awesome,Nice,1
39962,"Osmm product
","Value for money product
",1
39963,Good choice,Very Good,1
39964,Wonderful,Good,1
39965,Awesome,Very nice and looks good. I liked it,1
39966,Slightly disappointed,Very very small,0
39967,Brilliant,Good cloth,1
39968,Wonderful,Good,1
39969,"Sound quality not upto the mark
","Bass effect very low. Spend some more bucks and buy better. Dont recommend
",0
39970,"Wasted my Money
","frequently getting disconnected in d middle of watching videos or listening.. Previously bought Cross beats... comparing to that.. Samsung is really waste.. I had waste the amount and its not worth for it..
",0
39971,Pretty good,Good product,1
39972,Highly recommended,Very nice kabal,1
39973,Really Nice,Overall value for money in this price range,1
39974,Horrible,Very Poor And third class quality 😡,0
39975,Really Nice,Nice,1
39976,Great product,Very nice & soft products 👌thanks to flipkart....,1
39977,Worth every penny,Good,1
39978,Simply awesome,Good,1
39979,Great product,Super,1
39980,"Poor product
","Not satisfied with this product.
",0
39981,Mind-blowing purchase,Good,1
39982,Wonderful,Super,1
39983,Nan,Nyc,1
39984,Good choice,Good,1
39985,Mind-blowing purchase,Nice product,1
39986,"Sennheiser - Unmatched sound clarity
","I have been using these earphones for almost 2years now, sound quality is unmatched for the price, very clear, very comfortable to wear long hours & do not hurt the ears, noise cancellation would depend on the volume that you would listen to music, best part is even at high volumes the music is still very clear, would recommend these to anyone who want to buy wired earphones.
",1
39987,Simply awesome,Good,1
39988,Best in the market!,Varry good. Product,1
39989,Very Good,Good product,1
39990,Very Good,Just okaySuitable For middle and South India.Not suitable for North India.,1
39991,"Fantastic product from boAt
","This is really a amazing product from boAt ,i am using this from last 20 days and its all good,nice sound quality,5hrs long life battery.Amazon dilevery is too good.
",1
39992,Hated it!,Very small size,0
39993,"Go, get it!
","Material quality is good. Durability also good. Sound quality is not so good but its ok. Feels good on ear. Also it fits well in the ear. 4 years gone and its working like a charm.
",1
39994,"Boat rockerj 255 Bluetooth
","Sound quality=8/10Battery life cauntiouns 10 to 12 hrDurability=7/10
",1
39995,"Awesome
","Awesome
",1
39996,"Best Headset with Quality sound
","The Best headset I have used. Will continue to use same only.Pros :1. Very ergonomic and comfortable to wear.2. Very clear sound clarity on call as well as Music.3. Noice cancellation is handled well.4. Value for money.5. Handy carry case to keep it safe while traveling.Cons :1. You may not like it if prefer more bass or woofer effect.
",1
39997,Super!,nice product,1
39999,Brilliant,Good,1
40000,Mind-blowing purchase,Best,1
40001,Good quality product,It's good,1
40002,"Cloudtail India worst
","1 star for cloudtail India.....the product seal was already opened.
",0
40003,Good quality product,Good cooler.  It occupies more space..   Looks very large but good for Hall..   It covers all the places...,1
40004,Great product,Ossum cooler in ossum prise,1
40005,Mind-blowing purchase,Super,1
40006,"Awesome product within the price range
","Overall the product was up to expectation.Sound quality is awesome and the product is fab with in this price range.
",1
40007,Perfect product!,very nice,1
40008,Mind-blowing purchase,Nice,1
40009,Best in the market!,Good product,1
40010,Good choice,nice but size is 7feet 6 feet .its fixed on double bed,1
40011,"Loving this very much!! Very worth for Money
","Just loving this!!! But my only concern is Neck band- it is rough!! I give 5star for the Boat's 255rockzz.. love love love on this Bluetooth!!!
",1
40012,Mind-blowing purchase,nice one,1
40013,Nan,So bad,0
40014,"Average overall
","Great battery life, range around 10 meters, sound quality average(bass HIGH) , mic below average.
",1
40015,Brilliant,BEST,1
40016,Highly recommended,Best quality,1
40017,"Excellent audio quality and noise cancelation but left right polarity is flipped
","Ordered product on early september 2018, delivery was timely as usual. After approximately 6 months of use, here's what I observed.PROS1. Sound quality is really good. Covers frequency ranging from 10 hz. to 15,000 hz. Means, excellent bass, and remarkable treble sounds.2. The mouthpiece, or the mic, is also really good. I have found that the clarity at the other end is pretty good even when I am riding a bike @60kmph, which brings me to another point3. I occasionally listen to songs on this earphone while riding bike, and I have to tell you, noise cancelation is phenomenal.4. Another good thing I noted about this piece is that, while you are on a call and you speak on the mic, the earpiece gives you a feedback of your voice. In other words, you can hear yourself speak on the earpiece, which I found to be an interesting quirk. Reason being, in most of the noise cancelation earphones, you can't hear your voice, except for a deep rumbling on your chest (try speaking with your fingers plugging your ears)CONS1. Well, the wire noise is a bit turn off. Could have been better, but it is not too much to complain about anyway.2. Now this one really gets me. The left and right earpieces are reverse! From a brand like Sennheiser, this simply is negligence. Now, this doesn't make much of difference to someone who does not really care about where the sound is coming from, but for music lover like myself, this is a bummer. Your favorite song does not sound, well, like it should.But then, you can always switch your ears... Put left on right and right on left. That fixes everything, and there is no discomfort in your ears if you do so.But still...Anyway, a 4 star from my side. Fix the left right issue, and its a 5 star product.
",1
40018,Wonderful,Nice product,1
40019,Wonderful,Nice,1
40020,Awesome,Ok,1
40021,Brilliant,Good product,1
40022,Super!,Good,1
40023,Classy product,Nice,1
40024,"Perfect and strong build but sound quality isn't enough
","Perfect and strong build but sound quality isn't enough.The metal was too strong.It is Water resistant #testedEven after I've met an accident its still working perfectly.But the earpiece was too big and it may cause pain in the ears.Doesn't fit while sleeping or wearing a helmet.Sound quality was much better..!!A bit noisyBut everything  else is perfect..!!
",0
40025,"WOW. Go for it.
","Not too heavy on the pockets yet doing a great great job. Nice bass, noise cancellation, easy maneuvering great sound quality.!!
",1
40026,Nan,Awesome,1
40028,Worthless,Very poor quality,0
40029,Wonderful,Nice,1
40030,Value-for-money,Good product,1
40031,"Ok
","Ok
",1
40032,Worth the money,Good product in this price,1
40033,"Superb wireless headphone from JBL
","Great Product from JBL, sound quality was amazing ... indicator light might irritate ... since it always glows... other than good product to buy from amazon ..
",1
40034,"Very good product
","Very good,in aspects of sound quality and others
",1
40035,Perfect product!,Good quality,1
40036,"Very good bargain
","Good quality at the price and also leaves up to its promise
",1
40037,Moderate,Air throwing distance is very low,0
40038,Wonderful,superb product,1
40039,Terrific purchase,Amazing,1
40040,Worth the money,Good products,1
40041,Worth every penny,Good,1
40042,Best in the market!,Very good product,1
40043,Did not meet expectations,Low quality,0
40044,Worth the money,Satisfied,1
40047,"Super headphone with excellent noise cancellation
","Super headphone with excellent noise cancellation.Love to hear music with this, excellent travel friend of mine.Superb sound quality
",1
40048,Best in the market!,Good,1
40049,Nan,Nice,1
40050,Fabulous!,Good product,1
40051,"It’s Nice
","It’s Nice
",1
40052,"Best in class.
","One of the best headphones I have ever used. The bass quality is awesome and beats any headphone of its class by par. Loved it so far. Highly recommended.
",1
40053,Delightful,Nice product,1
40054,Wonderful,Very good product,1
40055,Worth every penny,Worth of money,1
40056,Very Good,Good,1
40057,Awesome,Good product,1
40058,Excellent,Very good,1
40059,"Awesome
","Awesome sound quality....super fit.......It gave me a feeling as if i was in a quiet room and enjoying music.......noise cancellation is just superb.......only thing missing is it does not have a volume control
",1
40061,Really Nice,It's good,1
40062,Fabulous!,Good quality,1
40063,Very Good,Must buy it,1
40064,Slightly disappointed,Not good,0
40065,Not recommended at all,Not good,0
40066,Mind-blowing purchase,Worth it o refer my friends definitely really nice quality and design worth for money,1
40067,Just wow!,Nice,1
40068,Worth every penny,Value for money...,1
40069,Simply awesome,Irs perfect,1
40070,"Fantastic product!!!
","It's an amazing product. I have been using this brand for quite some time now. Amazon always delivers genuine products. Kudos to the delivery as well.
",1
40071,Value-for-money,"Not bad prodet is normal , money is hai and good luck good prodet",1
40072,Highly recommended,Nice bedsheet,1
40073,Terrific purchase,Very good,1
40074,Must buy!,Good product love it,1
40075,Perfect product!,Amazing,1
40077,Perfect product!,Nice,1
40078,Excellent,Good,1
40079,Great product,Super,1
40080,Brilliant,Good,1
40081,Not recommended at all,"Low quality product,I am not like this item.",0
40082,"Good Head Phone from Boat
","Good sound quality, battery part is still needs to check with my Note 5 Pro, nice flexible, But extra Ear Holder was required, in case EarHolder was lost its a pain to use without them,
",1
40083,Great product,Nice looking,1
40084,Great product,Awesome,1
40085,"Nice
","Awesome experience... Nice product.. backup is also good.
",1
40086,Fabulous!,Nice,1
40087,Mind-blowing purchase,Value for money product,1
40089,Best in the market!,Good,1
40090,Really Nice,Good product,1
40092,Classy product,Very nice 👍👍👍,1
40093,Brilliant,Good,1
40094,Terrific,awesome cooler.... cooling was very fast & great work in summer,1
40095,Classy product,good,1
40096,Awesome,Very nice product I like is thank you Flipkart,1
40097,Hated it!,Worst quality,0
40098,Must buy!,Thanks,1
40099,Really Nice,Good product,1
40100,"A must buy for any audiophile...!!
","Everything about the earphones is great....!!
",1
40101,Worth the money,Good product,1
40102,Brilliant,Awsm .  I'm not a professional but using of li'l bit xperience must say that best Dslr in a best budget.perfect for a beginners.image quality is too good.thanx to  Canon thanx to Flipkart & also thanx to Ecom xpress for  perfect delivery.,1
40103,Terrible product,Poor quality,0
40104,Moderate,Not bad,0
40105,Wonderful,Good,1
40107,Awesome,Bast product 😍😍,1
40108,Good choice,Good product,1
40109,"Value for money product
","I got this at Rs. 1499 and at this price range the product offers value for money features
",1
40110,Wonderful,Superb,1
40111,Mind-blowing purchase,Very useful,1
40112,Pretty good,Very nice,1
40113,Good quality product,Value for money,1
40114,Good choice,Good,1
40115,Pretty good,Good,1
40116,Must buy!,I love it,1
40117,Super!,Very good quality,1
40118,Must buy!,Good product,1
40120,"Nice Product
","It's a nice product. You can't hear anything noise from outside after putting it into ears. Clear & crystal sound. Bass is little bit less but mic is very catchy. Overall very good product, got it on discount from Amazon and requested for replacement and got a new piece. Amazon delivery is very swift & nice.
",1
40121,Wonderful,Nice,1
40122,"Poor
","It was broken so easilyNot happy with the product
",0
40123,Slightly disappointed,Very small size,0
40124,Simply awesome,Nice,1
40125,Really Nice,Nice,1
40126,Wonderful,Good,1
40127,Wonderful,Very good product,1
40129,"There is no alternative to this earphone.
","Its been 3 years. I was Using Cx-180 for almost 2 years and then switched to mic version. Again used this one for 3 good years. Bass is great. Sound quality is also great. Overall One of the best purchases till date. It come with a 2 year warranty. The people at Sennheiser India Gurgaon office are great. They replaced it because of some fault with a question. Buy it without a doubt.
",1
40131,"Happy Purchasing!
","Received the package on 7th May.It's been 4 days since use.Pros:•Instant Connectivity (switch it on & it's connected),•appreciable Noise-cancellation (can cut all bad vibes around you),•all about Bass <plug into Nirvana>•6-7 hrs assured Play Time (it's ok if you forget about charging),•Easy to use (In-line controls on your commands), Comfortable to ears (go on for hours),•Hardy design & Lighweight.Cons:•Range might be a little bit problem.(=<7ft)•Packaging could be a lot better....Anyways! It's all good at 999/- only.(I mean right now, the price is 1,499/-)Hope my earphone works the same in future too!
",1
40132,Classy product,Nicr,1
40133,Perfect product!,Good,1
40134,Brilliant,Awesome 👍,1
40135,Highly recommended,Good product..,1
40136,Highly recommended,Nyc product,1
40138,Just wow!,Amazing product,1
40139,"Great product
","A perfect blend of good sound & bass.
",1
40140,Fabulous!,Nice product,1
40141,Mind-blowing purchase,Nice,1
40142,Fabulous!,Nice,1
40144,Terrific purchase,Nice product...,1
40145,Excellent,Very nice product,1
40146,"Wow
","Earphone is good but sound is quite (little bit) slow. Allover this is the best and good earphone in this prise.
",1
40147,Waste of money!,Bad product,0
40148,"Bad quality
","Sound quality is good but durability and material quality cheap... It just 4 month... And headphone stop working.
",0
40149,"Distance power is to low
","Please improve bluetooth distance power and battery life
",1
40150,Terrific,Nice,1
40152,Classy product,Worthy,1
40153,"Genuine one
","Nice & Comfortable.
",1
40154,"All over the product is good!!!
","All over the product is good in looks and the buds are also very much comfortable,the color and the model is considerable, bass is good but the sound is low as compared to others.
",1
40155,Must buy!,good,1
40156,"Awesome
","Awesome
",1
40157,Terrific purchase,good,1
40158,Great product,Very good,1
40159,Awesome,Good Meterial,1
40160,Not recommended at all,Waste product,0
40161,Pretty good,Super quality,1
40162,Don't waste your money,Money Waste.After one wash color faded.Dont buy this cheap quality product.,0
40163,"Not that great
","They sound good and are comfortable to wear, but connectivity is a bit on the weaker side.
",1
40164,"Good for music as well as phone calls
","Nice Bluetooth earphones. Good for music as well as phone calls. Sound is nice and crisp. Don’t expect too much bass at this price. Hopefully it will last 2-3 years.
",1
40165,Nice product,Best quality,1
40166,Terrific,Nice,1
40167,Terrific purchase,Nice,1
40169,Classy product,Good and useful,1
40170,Worth every penny,Exellent,1
40171,"Need to improve
","Sound quality-AwesomeBuild quality-NormalWire quality-Worst
",1
40172,Classy product,Nice,1
40173,"Perfect earphone under 1500
","If u need Bluetooth earphone under 1500 you can preferred this earphones with good sound quality
",1
40174,Not recommended at all,Very bad,0
40175,Slightly disappointed,Low quality material.Worst Plastic quality.Don't Buy,0
40176,"Perfect headfones
","Perfect product.. bit pricy but quality makes up for it.
",1
40181,Terrible product,Not good,0
40183,Mind-blowing purchase,Best,1
40184,"Good in this price
","Good one in this price segment..
",1
40185,Good quality product,Good product,1
40186,Highly recommended,Great product,1
40187,Just wow!,Perfect,1
40189,Brilliant,Good,1
40190,Waste of money!,DONT BUY !!Broken parts... And the parts r so fragile that it will break crack the second u put pressure on it.. DONT BUY,0
40191,Nice product,Super,1
40192,Terrific,Good product,1
40193,"Product quality not good
","Voice quality is not good most of the time I face voice break and while driving it’s completely not audible. I’ve used it only 2 or 3 days after purchasing and looking for replacement but there is no option bcz it is more than 10 days old now. I purchased it as a gift for someone but not able to give him bcz of some reasons and used it myself and disappointed.
",0
40194,Brilliant,Very nice product,1
40195,Wonderful,Good,1
40196,Brilliant,Good,1
40197,Perfect product!,Thank you,1
40198,Simply awesome,This product very good colour very useful 100% cotton bedsheet velue for money please purchase all customer,1
40199,Terrific purchase,Good,1
40200,Hated it!,Product is not good,0
40201,"The perfect pair :)
","Love, love, love them!
",1
40203,"Thumping bass and awesome sound clarity
","Good Bass and awesome noise cancellation. But the wires not tangle-free.Sound clarity is very good. Produces high quality sound even at the high volumes.Initially I thought Senheiser will not produce good bass. But these earphones are out of the ordinary.It has a perfect balance between bass and the chores. Bass is not killing other sounds.The mic also works well with my OnePlus One.... Go for it.Value for money product!!!!!
",1
40204,Brilliant,V good product,1
40206,"Good to hear
","Sound quality is nice, battery also is good but need to improve range for connectivity. The product is awesome and is really good earphone with bluetooth in this range.
",1
40207,Highly recommended,It's nice very,1
40208,Good quality product,Good,1
40209,Super!,Good worth to money... I am satisfied😊,1
40210,Highly recommended,nice,1
40211,Terrific purchase,Useful,1
40212,"Received with missing attachments and tempered box.
","I have ordered this for 3 times. Only once I have received good one. Other two times I have received with open box and missing attachments. Once I returned also and ordered new one but again I have received with tempered box.
",0
40213,Awesome,Super,1
40214,Awesome,Good,1
40215,Highly recommended,its osm,1
40216,Awesome,Osm product,1
40217,Good,Good product,1
40218,Terrific,Very good product,1
40219,Terrific purchase,Very Nice,1
40222,Just wow!,Very good product for beginners,1
40223,Worth every penny,This an amazing mop with every essential thing in it. You don't have to touch water a single time and ur home it clean.Highly recommended. Excellent product by upc.Thankyou UPC,1
40224,"Just perfect for my ear.
","One of the best headphone i have ever used. Good sound quality.
",1
40225,Brilliant,Worth it,1
40226,Delightful,Super,1
40227,Wonderful,Good,1
40228,Good quality product,It's good,1
40229,"awesome product nice voice quality i have got it only ...
","awesome product nice voice quality i have got it only in 1300 rs may be i m a lucky one
",1
40231,Super!,Best,1
40232,Nice product,Good,1
40234,Highly recommended,Nice product,1
40235,"Go for BOAT untill you can afford BOSE
","Not a fake or paid review as you can see for various earphonesThese are the best budget earphones you can find. Everything is top notch and deliver much much more than expected price range.Been a boat customer for more than 3 years now and satisfied as well.
",1
40236,Great product,Very good product.,1
40237,Utterly Disappointed,Worst,0
40238,Great product,Exlent,1
40240,Brilliant,Very good product,1
40241,Fabulous!,It's been 2months iam using it. I recommend to buy. Product is really very good.,1
40242,Wonderful,Just ok,1
40243,Great product,Excellent,1
40244,Simply awesome,Good,1
40245,Awesome,Its a good product .,1
40246,Terrific purchase,BEST product at this price,1
40248,Perfect product!,Value of money,1
40250,"Ear phone getting some sound
","Pls note some sound is coming in tthis earphone pls refund the same
",1
40252,Best in the market!,Very nice 😄😄❤❤,1
40253,Simply awesome,good product,1
40254,Very Good,Nice product,1
40255,Brilliant,Good,1
40256,Terrible product,"It is not a king size,its queen size",0
40257,Good quality product,Awesome product,1
40258,Great product,Nice product,1
40259,Really Nice,Pure and simple cotton bedsheet.,1
40260,Brilliant,Good product,1
40261,Nan,Overall good,1
40262,Really Nice,Best quality,1
40263,Terrific purchase,Good product 👌,1
40264,Mind-blowing purchase,Supar,1
40266,Excellent,Nice one,1
40267,Must buy!,Good,1
40268,Worth every penny,Nice products,1
40269,Terrific purchase,Beautiful product,1
40270,Not recommended at all,Not good,0
40271,Hated it!,very cheap quality,0
40272,Wonderful,Nice Camera,1
40273,Highly recommended,Ok,1
40274,Wonderful,Good,1
40275,Expected a better product,Very bad,0
40276,Best in the market!,Shandar,1
40277,Must buy!,Super,1
40278,Super!,Worth it,1
40279,"Impressed!!!
","Its too good in Sound quality and really impressed with the bass...thats a balanced bass..i can say its a perfect headphones...but the quality surely will vary from mobile to mobile...because the output quality of the mobile also depends...if u guys need to know how to enhance a good quality of output from an android mobile...mail me at harishbunny5@gmail.com.
",1
40280,Worth the money,OSM,1
40282,"Nice product
","Lower battery life than expected
",1
40283,Very Good,Nice product,1
40284,Fabulous!,Delivery was delayed by two days except this everything is quite fine.safely packed.air flow is good run silently even on full (3) speedice chamber is pretty good and instantly starts giving cool air after putting ice in it.connecting wire is kind of short length.A foul smell comes for the first time you put water in it.but it ended within 3-4 hrs.moving wheels are quite reliablewheel lock works good.,1
40285,Mind-blowing purchase,nice,1
40286,Value-for-money,Good Quality,1
40288,Brilliant,Ok,1
40289,"Worst product...
","Product is not good...it's keep disconnecting while on call and as well  as not even clear voice.....Worst product.....
",0
40291,Excellent,Nice products,1
40292,Simply awesome,good,1
40293,Very Good,Nice product. Thanks Flipkart,1
40295,Nan,nice,1
40296,"Good product
","Good product
",1
40297,Nice product,Nice,1
40298,Nan,Good,1
40299,Classy product,Best to store kids dress,1
40300,Waste of money!,Not good,0
40301,Excellent,Very good product,1
40302,Great product,Product is awesome,1
40303,Delightful,Good,1
40304,"I like this product nd i recommend this product
","Worth buying this.. Battery life is very good.Sound quality is also goodBuild quality is also good
",1
40305,"Good
","Right time delivered and safely.Everybody should check before purchasing any product.
",1
40306,Good quality product,ok,1
40307,Utterly Disappointed,"Worst quality,after 15 days rods bended",0
40308,Nice product,This is good product,1
40309,Terrific,Excellent 👍,1
40310,Perfect product!,Good product,1
40311,Really Nice,Excellent....,1
40312,Terrific,Nice product,1
40313,Good choice,Nice,1
40314,Classy product,"Amezing product. Good quality. Good fan speed. It won't take long time to cool down 10/20 room temperature. Also it won't use much electricity, it's power consumption is good and efficient.",1
40315,Highly recommended,That's really good ... I'm impressed,1
